ch0,40.008,10.984,30.865,48.587,12.599,48.661,18.378ch1,35.596,11.92,32.479,47.426,12.894,47.338,16.824ch2,35.777,14.733,32.465,51.531,16.08,45.112,13.466ch3,39.978,10.56,33.524,50.108,13.805,49.623,12.114ch4,43.707,13.133,34.063,49.306,18.711,51.934,18.359ch5,36.25,10.14,34.19,49.166,14.709,49.583,10.002,1654546693.9919665
ch0,39.121,11.68,34.546,46.298,13.501,47.533,13.155ch1,42.256,14.149,30.71,50.358,13.049,51.886,19.506ch2,44.053,12.296,33.842,45.49,10.51,45.172,17.946ch3,35.862,14.43,34.853,45.037,15.98,46.141,12.321ch4,38.297,14.594,30.191,49.766,15.552,51.572,12.894ch5,35.759,14.887,31.074,49.275,15.674,50.233,12.716,1654546695.264496
ch0,38.264,12.52,31.842,49.348,13.815,50.845,10.212ch1,37.197,10.557,28.655,48.105,14.207,46.782,15.316ch2,43.625,13.072,34.225,46.953,10.196,46.971,17.5ch3,39.615,10.46,28.569,50.814,12.857,47.827,15.132ch4,40.162,13.862,29.079,45.718,14.493,49.662,17.726ch5,44.303,10.21,30.392,49.021,14.098,50.305,18.328,1654546696.5228145
ch0,40.553,13.718,33.657,50.501,15.297,49.993,11.403ch1,44.258,12.412,31.161,45.824,12.245,46.754,10.943ch2,44.172,14.206,28.776,45.94,12.067,51.715,19.393ch3,38.782,11.497,28.124,51.397,18.344,46.853,12.138ch4,35.951,13.358,30.505,51.924,11.671,49.608,12.025ch5,43.381,13.008,29.202,48.336,15.894,47.538,12.293,1654546697.7670872
ch0,36.54,10.352,32.877,49.068,18.903,48.442,19.841ch1,42.758,13.078,30.082,47.724,12.942,48.374,14.291ch2,36.152,14.574,33.413,48.342,16.163,50.912,12.519ch3,44.861,14.78,34.427,51.83,10.532,45.954,13.024ch4,43.089,14.409,28.181,50.192,14.045,46.828,15.823ch5,42.063,10.468,30.578,47.161,10.101,49.567,12.705,1654546699.047889
ch0,36.903,13.258,29.163,50.207,15.116,45.149,19.521ch1,36.046,14.154,28.424,46.224,14.764,46.706,14.556ch2,42.703,14.847,28.733,49.882,11.385,45.35,19.572ch3,37.08,11.113,31.946,47.164,14.36,50.833,10.492ch4,37.21,11.786,30.669,49.28,13.602,49.321,18.149ch5,38.559,14.62,32.555,49.311,15.1,49.745,19.205,1654546700.3079896
ch0,35.437,14.191,29.017,46.303,14.343,49.831,10.937ch1,36.007,13.102,28.291,47.611,17.616,48.166,13.337ch2,41.84,12.637,30.477,51.737,13.498,45.847,18.126ch3,44.741,12.736,29.274,50.634,11.758,51.886,18.335ch4,35.976,14.459,30.995,49.592,15.589,48.999,12.445ch5,40.196,11.205,33.036,48.865,16.718,46.733,19.798,1654546701.5471494
ch0,36.344,13.06,32.468,49.841,15.999,51.342,11.167ch1,42.712,12.717,30.259,47.694,19.833,45.317,11.455ch2,42.158,10.152,28.034,49.664,10.541,46.738,14.131ch3,39.62,12.492,33.532,51.016,19.058,50.368,19.423ch4,40.905,12.804,33.6,45.003,17.902,46.805,16.861ch5,40.367,10.511,30.64,45.544,17.554,50.837,11.632,1654546702.827157
ch0,36.962,12.552,29.13,47.53,11.817,50.328,19.931ch1,36.323,13.98,34.628,48.675,11.449,48.476,13.792ch2,38.669,11.02,28.454,48.478,16.147,48.424,19.301ch3,35.419,11.78,33.893,50.677,19.863,47.156,15.883ch4,44.864,14.431,34.614,51.089,12.689,51.785,10.329ch5,36.198,13.602,30.416,45.045,13.886,45.232,11.823,1654546704.0798426
ch0,36.564,14.934,34.416,51.539,11.712,47.627,10.315ch1,37.525,12.685,31.61,47.166,11.256,46.992,16.797ch2,40.484,14.366,31.161,45.332,13.081,50.613,11.884ch3,36.422,14.597,31.604,51.39,10.064,51.395,13.466ch4,42.735,11.141,34.147,50.208,16.188,50.857,17.776ch5,40.048,14.287,29.231,49.772,15.416,46.594,19.605,1654546705.3555965
ch0,37.744,11.039,32.548,48.306,13.502,50.347,15.083ch1,39.97,12.511,31.604,45.534,15.318,51.105,11.742ch2,39.907,11.773,30.943,48.985,10.556,45.269,19.082ch3,44.338,13.536,32.883,46.59,10.333,48.868,15.399ch4,39.136,14.435,32.0,47.455,12.025,51.759,19.455ch5,35.13,14.184,29.058,47.9,12.538,45.774,10.313,1654546706.601557
ch0,44.759,11.163,34.668,45.626,14.915,47.488,19.988ch1,41.264,11.138,31.078,49.304,18.416,48.609,19.386ch2,41.437,14.386,34.938,49.984,12.357,46.596,11.346ch3,42.169,13.076,32.198,48.026,14.5,50.935,11.838ch4,41.645,10.705,32.668,47.81,19.583,51.962,10.303ch5,42.349,12.098,29.693,45.044,10.224,46.237,18.984,1654546707.8732448
ch0,38.919,13.927,32.291,50.134,14.485,47.745,13.357ch1,38.406,13.455,28.626,49.178,14.68,45.177,17.196ch2,38.858,13.189,33.947,48.221,10.168,50.358,11.874ch3,35.278,10.354,31.397,50.362,10.862,48.433,12.295ch4,44.151,13.957,29.813,47.984,10.34,46.257,10.448ch5,38.359,10.568,31.85,45.092,19.305,48.156,10.57,1654546709.139829
ch0,43.412,14.97,31.562,48.369,11.164,47.667,15.536ch1,40.243,14.079,32.204,45.972,19.466,47.3,14.708ch2,42.564,12.217,31.628,45.798,15.197,45.897,11.845ch3,38.084,13.689,34.357,50.89,17.584,51.407,14.075ch4,41.149,14.289,31.809,49.638,10.078,48.196,16.536ch5,35.406,12.537,28.265,50.729,12.604,46.776,18.642,1654546710.3994057
ch0,39.315,12.237,30.612,49.275,11.145,45.78,12.375ch1,36.729,10.679,29.095,50.097,11.027,46.048,10.751ch2,37.049,14.478,30.186,50.248,16.862,45.288,17.198ch3,43.205,12.907,29.649,45.954,17.841,46.854,16.407ch4,43.176,12.39,33.735,50.255,15.639,46.069,18.508ch5,39.566,12.051,33.08,49.922,14.594,47.259,15.093,1654546711.6610556
ch0,35.472,12.929,31.646,49.166,13.022,51.526,18.403ch1,41.544,14.421,32.78,48.979,16.061,50.995,11.372ch2,35.257,11.258,31.341,45.139,10.7,47.515,14.163ch3,36.225,10.271,33.373,47.091,16.404,45.348,14.748ch4,37.493,13.615,31.111,47.823,10.496,51.212,10.694ch5,44.35,10.616,28.44,48.869,10.686,50.805,17.876,1654546712.9207034
ch0,36.696,13.503,31.016,48.125,14.53,45.135,11.379ch1,41.53,14.036,28.838,48.379,12.235,51.053,12.341ch2,36.367,10.076,32.123,47.803,15.47,48.781,19.278ch3,40.634,13.055,28.958,46.08,19.968,51.409,11.432ch4,36.311,14.148,34.21,47.135,19.336,45.291,12.091ch5,35.231,13.537,28.353,46.622,14.418,50.24,19.088,1654546714.1862562
ch0,39.991,14.098,32.104,51.689,13.471,48.046,17.174ch1,39.153,13.416,31.55,51.553,17.845,49.265,11.292ch2,44.108,10.254,32.954,48.927,13.0,46.241,19.572ch3,38.687,11.327,28.535,47.519,11.364,51.591,14.684ch4,38.761,12.112,32.507,51.682,10.912,48.207,10.217ch5,41.008,11.056,33.14,49.653,12.548,46.65,15.357,1654546715.4373345
ch0,36.743,13.401,33.04,47.166,14.073,47.075,17.295ch1,40.999,11.914,32.359,49.257,18.392,48.857,10.61ch2,41.884,12.426,31.601,51.91,14.42,45.026,19.078ch3,36.918,10.841,32.673,47.474,11.061,45.548,16.519ch4,44.749,14.485,31.28,47.565,16.679,50.274,18.548ch5,42.852,10.585,34.884,47.612,15.779,47.747,10.766,1654546716.6919863
ch0,41.377,10.228,31.166,51.254,10.365,48.987,18.12ch1,42.417,10.522,31.74,46.076,19.257,47.762,16.017ch2,36.977,11.619,33.856,46.28,12.779,46.448,10.184ch3,42.468,13.452,31.269,48.169,11.114,51.81,14.273ch4,35.797,11.094,34.431,46.389,15.083,47.02,10.478ch5,44.861,14.158,34.037,50.501,14.926,48.009,13.01,1654546717.9682622
ch0,37.491,13.721,28.086,46.734,12.799,45.82,16.629ch1,37.766,12.255,28.069,46.626,14.726,47.401,17.851ch2,36.104,13.797,28.242,45.2,16.76,51.91,10.343ch3,43.6,10.359,31.694,46.389,19.537,51.405,11.371ch4,43.409,14.227,31.449,46.334,17.793,51.683,18.093ch5,38.858,14.768,30.636,45.464,17.474,48.841,10.752,1654546719.2297206
ch0,44.403,11.028,30.658,45.49,11.082,46.2,17.85ch1,36.26,12.976,28.291,48.388,17.541,50.625,16.868ch2,42.423,10.23,30.644,45.7,17.054,50.302,12.942ch3,42.812,14.873,33.234,48.971,12.649,46.749,18.08ch4,40.709,13.607,32.742,49.122,17.395,49.136,11.897ch5,36.9,13.302,29.729,48.203,16.986,50.769,12.262,1654546720.4948132
ch0,39.974,13.478,30.473,51.594,10.944,50.553,12.988ch1,42.33,12.779,29.006,47.551,16.314,47.294,18.684ch2,37.305,10.205,30.291,45.239,12.836,48.056,13.559ch3,39.032,10.693,29.175,47.115,17.957,51.311,15.366ch4,41.129,12.315,30.133,45.184,18.064,46.669,12.246ch5,41.022,12.046,33.47,49.609,13.536,45.098,13.36,1654546721.7472568
ch0,35.152,10.265,33.349,45.754,13.833,48.678,17.006ch1,43.244,12.035,34.763,49.429,17.582,45.749,10.191ch2,37.308,13.915,30.901,50.384,12.425,48.056,14.722ch3,43.424,10.621,28.852,48.291,11.581,49.652,16.128ch4,35.147,10.893,32.389,46.695,10.599,45.562,18.713ch5,35.933,12.18,34.354,45.88,15.204,48.526,19.125,1654546723.0106657
ch0,38.611,10.245,29.906,47.179,17.4,46.67,10.942ch1,41.311,10.948,33.63,51.902,16.064,45.44,19.51ch2,38.047,11.363,28.477,49.513,17.235,47.962,14.231ch3,39.274,13.862,31.623,45.186,19.53,46.854,17.965ch4,44.541,13.887,32.956,49.852,10.931,46.1,17.761ch5,39.177,12.569,28.31,45.576,10.309,51.243,15.019,1654546724.2771611
ch0,39.165,13.976,29.245,51.306,14.278,50.826,14.855ch1,39.69,10.788,28.133,50.748,11.257,48.133,19.119ch2,36.422,11.545,34.829,50.596,12.15,51.519,13.875ch3,41.195,14.858,33.632,50.301,18.158,49.507,11.932ch4,36.736,11.299,34.8,48.93,10.385,50.225,10.276ch5,40.538,14.092,33.704,45.967,13.971,45.059,19.743,1654546725.5119526
ch0,38.213,11.217,34.376,51.197,10.339,47.856,19.811ch1,37.564,10.925,28.983,46.831,10.22,45.26,18.854ch2,42.413,10.172,32.715,47.151,16.093,47.271,13.538ch3,38.405,13.371,28.804,51.657,14.107,45.868,14.448ch4,40.633,12.984,29.31,45.192,16.786,49.077,13.271ch5,36.36,10.935,33.758,45.073,16.586,45.988,13.132,1654546726.7786458
ch0,43.815,10.313,32.842,47.985,17.648,51.146,17.274ch1,37.917,14.115,30.142,49.367,10.835,49.925,19.367ch2,35.034,13.36,31.187,51.811,10.614,50.767,18.274ch3,39.894,13.252,31.275,49.557,11.803,50.798,16.418ch4,39.141,10.296,32.444,45.904,18.337,48.801,19.992ch5,37.603,14.741,30.942,46.589,12.655,48.633,14.302,1654546728.0432642
ch0,41.973,12.409,32.598,46.608,16.119,51.13,16.668ch1,38.728,12.909,29.358,48.506,16.348,51.028,18.822ch2,40.477,14.658,30.901,48.652,10.805,47.135,12.421ch3,36.857,13.295,28.783,47.541,12.109,49.447,17.526ch4,42.908,14.362,28.542,45.154,15.787,46.725,10.083ch5,43.051,13.813,33.948,45.047,12.817,46.616,16.596,1654546729.3048804
ch0,41.685,12.063,32.071,45.857,11.462,47.512,16.01ch1,43.776,12.469,34.471,47.539,16.437,47.695,11.756ch2,44.273,12.056,29.889,46.947,15.913,45.414,19.787ch3,42.83,13.099,29.128,45.561,15.111,51.815,13.707ch4,44.911,12.629,31.168,45.353,14.454,48.78,15.794ch5,36.004,11.125,30.58,45.223,12.233,45.573,11.83,1654546730.5869944
ch0,41.388,14.841,32.59,51.701,18.862,50.142,19.554ch1,39.377,12.809,34.503,48.601,19.509,49.739,13.93ch2,43.807,10.574,32.807,50.185,10.162,49.362,19.772ch3,36.811,12.128,31.654,47.783,17.146,50.431,18.9ch4,38.527,11.876,30.132,47.312,18.436,49.545,17.463ch5,42.706,14.138,32.808,49.106,17.336,46.924,18.616,1654546731.8463368
ch0,41.88,13.061,32.641,48.231,12.554,48.906,10.19ch1,36.513,12.634,34.322,50.561,16.211,50.017,15.74ch2,37.668,11.874,31.462,47.444,15.549,45.856,12.48ch3,42.334,10.008,31.307,48.642,13.825,50.847,17.529ch4,36.031,13.119,32.026,48.003,10.676,50.066,19.843ch5,39.024,13.553,29.316,48.408,14.106,46.183,12.323,1654546733.1090739
ch0,44.099,11.352,31.162,45.557,18.318,49.262,15.815ch1,40.653,11.514,29.546,49.0,10.882,51.764,12.757ch2,42.662,10.638,33.641,50.303,17.69,48.836,18.372ch3,42.896,14.308,29.383,49.272,14.762,46.212,15.624ch4,40.575,11.318,34.658,46.633,14.28,48.889,15.325ch5,39.266,10.776,30.912,51.548,10.875,47.232,14.871,1654546734.392289
ch0,38.778,13.338,33.173,46.247,10.9,51.581,10.931ch1,39.966,12.29,30.051,50.452,10.456,47.572,10.338ch2,37.821,12.509,30.402,47.405,18.659,48.417,15.446ch3,43.998,10.019,29.45,50.919,18.355,46.991,11.4ch4,42.034,13.036,31.805,49.398,14.92,50.806,16.506ch5,43.789,11.718,30.104,45.0,17.263,48.278,19.197,1654546735.6277375
ch0,37.098,12.938,30.556,50.596,17.69,51.957,14.81ch1,38.338,10.28,33.72,47.302,10.343,51.889,10.432ch2,37.98,13.523,34.137,46.235,14.65,46.6,15.95ch3,44.77,11.941,32.685,50.943,19.573,51.333,17.645ch4,38.545,14.376,29.874,51.183,19.125,45.034,16.17ch5,36.279,12.169,28.76,49.309,11.402,48.639,12.08,1654546736.8790116
ch0,35.094,14.428,28.576,45.344,14.574,50.528,18.754ch1,41.787,10.034,34.431,49.084,13.995,51.818,11.593ch2,43.123,13.625,31.652,48.733,17.108,50.398,16.938ch3,39.802,11.212,32.446,50.385,12.851,46.003,14.202ch4,35.342,11.131,34.897,51.884,19.042,47.23,18.907ch5,44.231,11.419,33.178,51.427,14.756,51.797,17.231,1654547537.9204023
ch0,36.757,10.078,33.07,48.299,17.134,50.864,17.183ch1,43.983,14.485,34.817,49.922,19.349,47.701,15.783ch2,35.997,14.047,32.764,46.91,16.677,51.105,17.76ch3,36.698,12.767,33.754,47.851,13.409,49.406,11.312ch4,40.707,14.055,29.481,47.718,11.24,48.305,15.596ch5,41.178,13.678,34.808,48.757,11.933,47.46,17.156,1654547539.0355322
ch0,41.43,12.73,32.434,49.628,16.973,47.112,14.645ch1,37.891,10.311,32.945,50.835,10.016,49.697,14.631ch2,39.597,13.15,30.958,48.593,14.012,48.709,14.097ch3,44.819,11.295,32.821,45.719,14.615,46.024,18.25ch4,40.981,11.964,33.081,51.284,16.842,45.523,11.48ch5,37.033,11.202,32.122,45.264,13.319,46.047,14.254,1654547540.2977822
ch0,37.531,10.143,28.603,46.287,18.614,51.894,19.959ch1,38.035,10.942,34.021,50.806,10.857,48.78,17.863ch2,42.081,10.168,33.914,45.903,15.261,45.075,15.817ch3,37.509,10.375,30.014,51.047,16.17,45.626,12.68ch4,38.081,10.301,34.101,48.411,12.759,47.106,19.774ch5,35.158,14.635,34.787,48.48,16.114,46.789,11.446,1654547541.583605
ch0,44.452,10.118,28.93,48.825,16.626,51.222,16.283ch1,38.624,14.327,32.221,45.091,19.581,47.291,19.048ch2,35.167,14.503,33.151,50.983,13.924,45.314,12.218ch3,44.532,11.793,30.451,46.305,11.983,48.688,10.321ch4,35.115,10.058,34.522,51.451,14.163,51.97,15.43ch5,35.736,13.384,28.077,48.09,18.943,49.493,16.074,1654547542.8166308
ch0,39.344,14.264,34.614,49.376,14.66,45.242,19.013ch1,43.914,14.44,31.904,47.722,16.803,47.177,12.785ch2,40.124,12.693,33.094,50.118,13.737,48.16,13.965ch3,44.2,14.187,28.626,46.713,17.907,46.012,11.989ch4,44.884,13.004,28.395,49.561,19.889,45.952,13.649ch5,42.408,14.704,28.501,46.041,19.372,47.209,14.104,1654547544.0753636
ch0,44.965,11.661,34.655,49.244,15.167,46.76,14.649ch1,36.89,12.473,31.737,48.173,12.493,47.98,12.012ch2,35.114,11.675,34.734,47.776,10.242,47.868,10.189ch3,38.449,13.987,34.458,46.545,11.103,50.262,17.098ch4,37.504,10.618,33.271,45.535,19.018,51.6,14.805ch5,40.164,12.934,34.121,49.076,11.118,51.369,16.582,1654547545.328805
ch0,44.994,10.92,33.649,48.33,13.52,46.721,12.435ch1,39.465,11.749,28.277,47.185,14.407,47.986,17.298ch2,35.84,10.985,29.069,47.384,15.378,49.315,16.125ch3,37.264,13.22,31.441,48.02,15.164,48.096,12.654ch4,36.234,10.546,30.97,49.502,13.18,47.832,15.585ch5,43.224,14.979,34.205,48.716,12.362,47.682,10.76,1654547546.5970566
ch0,42.245,10.512,32.343,46.043,12.223,47.253,15.42ch1,39.09,10.315,31.054,50.369,16.961,45.473,19.079ch2,41.218,13.839,31.64,49.923,10.755,47.51,18.772ch3,36.103,13.919,30.253,48.125,12.193,50.982,18.166ch4,36.315,13.038,31.144,50.177,16.598,47.938,16.291ch5,41.716,10.876,34.626,49.728,13.197,51.311,10.176,1654547547.8630886
ch0,44.787,11.177,31.358,49.688,19.113,48.306,19.249ch1,43.587,12.624,29.506,51.537,14.718,46.883,10.286ch2,35.04,10.695,33.718,45.693,16.286,47.236,11.245ch3,42.627,11.765,28.696,46.022,18.489,47.556,15.33ch4,40.599,12.304,30.917,46.253,16.391,48.444,13.656ch5,37.385,13.554,29.587,49.118,10.348,46.282,10.667,1654547549.1214638
ch0,40.648,11.826,28.585,45.325,10.943,50.177,11.243ch1,35.992,11.199,33.57,49.063,14.666,47.646,15.458ch2,38.889,10.314,30.987,49.047,16.082,48.769,10.371ch3,37.189,14.94,33.741,49.316,16.329,50.437,17.987ch4,38.93,10.162,29.098,47.731,12.298,45.409,16.899ch5,36.776,13.576,33.28,45.819,11.798,48.283,16.797,1654547550.3606095
ch0,39.289,11.093,28.347,47.501,10.654,45.244,17.077ch1,41.368,10.965,34.547,46.223,16.866,50.271,15.346ch2,37.292,13.266,34.761,46.986,14.927,47.093,11.09ch3,40.677,13.367,30.519,49.699,17.153,47.62,17.048ch4,44.134,12.698,28.704,45.294,16.045,51.756,14.12ch5,39.375,10.803,33.93,47.247,13.95,51.792,10.648,1654547551.6427188
ch0,36.558,14.37,32.046,50.894,19.767,45.808,11.367ch1,35.824,14.775,32.74,46.185,11.929,48.999,16.106ch2,37.155,12.338,29.983,48.408,10.503,45.895,18.29ch3,43.028,13.672,30.944,51.381,18.298,48.058,14.988ch4,36.793,11.081,29.939,50.36,12.545,46.043,11.426ch5,39.061,13.202,30.885,51.465,16.0,48.406,12.152,1654547552.9082856
ch0,35.878,10.609,28.043,45.681,12.687,45.548,17.753ch1,39.741,14.82,34.949,48.46,16.342,48.395,11.714ch2,35.617,11.306,28.216,49.94,14.4,51.651,14.725ch3,44.094,12.18,31.743,49.472,19.704,51.092,19.063ch4,42.116,12.223,30.794,47.191,12.137,47.384,15.741ch5,42.828,14.336,30.549,47.777,14.949,49.33,11.097,1654547554.1698396
ch0,43.27,10.383,34.134,50.767,12.131,49.576,10.834ch1,41.501,13.191,33.364,45.346,18.167,45.923,10.444ch2,40.582,14.329,31.703,50.18,17.641,47.005,13.589ch3,37.492,12.374,31.814,45.136,19.98,46.446,15.071ch4,37.499,10.2,28.817,46.695,17.807,46.369,12.908ch5,38.53,12.612,33.699,50.823,13.423,50.2,10.581,1654547555.4033494
ch0,42.243,10.798,29.973,51.697,11.302,47.503,17.347ch1,35.427,12.732,29.344,50.18,19.924,48.248,17.439ch2,38.063,10.325,28.209,48.636,18.785,48.876,18.747ch3,39.353,11.325,34.688,48.511,10.547,48.807,14.47ch4,43.526,11.011,33.66,48.857,10.375,49.479,17.205ch5,41.322,14.406,31.056,51.366,10.505,50.571,17.277,1654547556.6911328
ch0,38.79,10.436,30.333,49.968,14.219,47.505,15.158ch1,42.879,12.405,29.322,45.752,10.633,50.804,11.644ch2,42.007,10.041,32.318,48.075,15.267,51.676,10.549ch3,39.02,13.791,33.15,49.83,16.832,49.52,10.015ch4,40.737,13.281,33.084,50.087,15.588,49.8,15.972ch5,39.103,12.374,30.264,51.34,15.568,47.379,16.919,1654547557.9471154
ch0,43.0,12.352,29.925,51.966,12.707,46.756,19.411ch1,36.83,11.464,28.395,47.568,10.891,50.608,19.679ch2,36.486,13.963,28.354,49.464,14.532,49.493,12.115ch3,39.907,11.099,33.905,47.687,10.898,47.041,17.682ch4,40.94,11.848,34.833,47.871,17.335,50.757,15.435ch5,37.84,14.467,28.24,47.553,10.36,48.197,10.357,1654547559.205021
ch0,44.835,10.459,32.378,51.154,18.543,47.845,14.004ch1,37.541,12.032,28.906,50.011,12.776,51.214,12.475ch2,35.351,14.008,31.175,49.238,13.57,47.175,18.437ch3,41.225,10.328,34.534,46.901,19.663,49.037,13.536ch4,36.764,10.737,28.781,45.612,12.678,51.752,19.046ch5,40.824,13.421,34.044,50.539,15.783,51.38,16.432,1654547560.47304
ch0,44.878,13.29,28.002,51.665,11.457,47.867,16.017ch1,44.885,11.581,28.764,45.601,11.874,46.263,11.488ch2,43.636,10.116,33.664,48.255,12.499,48.613,14.645ch3,43.886,11.178,32.677,51.174,16.435,48.224,19.947ch4,38.631,13.696,33.1,45.333,15.314,48.884,19.022ch5,35.874,11.452,32.479,47.335,11.829,46.896,18.728,1654547561.712947
ch0,41.073,13.899,31.42,47.73,16.509,50.641,17.37ch1,38.874,14.738,31.689,47.216,10.375,50.803,18.443ch2,41.342,10.119,29.721,48.965,19.968,51.971,17.443ch3,38.135,14.785,31.934,47.533,19.092,47.667,11.558ch4,37.97,10.309,32.363,50.332,16.354,45.739,12.199ch5,37.381,12.913,28.448,49.406,16.354,45.385,10.467,1654547562.9973276
ch0,40.307,14.856,34.194,48.561,18.474,47.934,16.132ch1,38.001,12.783,31.626,47.467,19.409,47.866,12.392ch2,37.073,11.779,34.085,46.409,14.136,46.642,13.322ch3,35.779,12.022,28.159,47.378,15.552,46.227,19.354ch4,37.953,12.087,28.237,50.857,15.113,48.124,19.986ch5,42.727,13.195,32.25,51.944,19.398,51.381,11.432,1654547564.2572343
ch0,38.431,14.681,28.483,46.743,13.742,48.808,11.745ch1,41.175,12.061,33.188,48.474,11.576,47.012,19.288ch2,43.221,12.728,32.504,50.396,18.051,49.915,10.984ch3,41.511,13.783,32.368,45.178,11.571,46.482,15.263ch4,38.906,13.144,31.397,48.089,15.774,49.293,14.786ch5,37.468,13.752,29.158,45.3,14.146,48.631,10.838,1654547565.5175521
ch0,41.143,13.043,31.449,49.967,19.095,45.114,14.138ch1,39.905,11.086,31.223,46.443,14.254,46.071,16.263ch2,39.423,14.648,33.553,50.599,18.818,51.846,19.276ch3,37.945,10.14,31.118,46.894,13.944,48.736,13.294ch4,38.083,13.975,28.733,47.435,12.461,47.453,14.187ch5,37.692,11.166,30.394,47.172,10.432,48.767,10.061,1654547566.7829475
ch0,40.502,13.796,32.881,48.007,10.72,50.252,17.58ch1,39.143,10.885,34.899,47.876,12.926,47.999,14.074ch2,35.436,12.928,33.256,45.802,10.697,47.892,11.35ch3,41.595,14.327,28.643,51.362,17.902,45.144,11.274ch4,43.984,14.041,32.564,48.201,17.631,48.001,16.574ch5,37.281,10.078,29.619,48.339,17.329,49.843,18.172,1654547568.0320263
ch0,39.966,10.056,33.029,51.281,12.868,47.57,18.364ch1,38.773,10.136,31.78,49.553,13.847,49.65,17.375ch2,42.692,10.135,29.381,45.043,10.837,45.719,16.423ch3,40.774,13.666,30.734,46.142,12.414,50.943,19.145ch4,38.718,14.087,31.544,46.038,12.592,46.718,12.841ch5,43.239,12.377,32.6,46.788,18.534,45.958,13.46,1654547569.3036103
ch0,38.232,10.483,33.475,51.585,11.631,49.257,17.311ch1,36.753,13.736,31.153,51.666,12.674,48.47,10.385ch2,40.112,10.668,30.807,49.027,13.241,46.479,17.454ch3,35.13,13.365,28.152,51.663,11.574,45.545,18.07ch4,36.022,14.532,29.89,45.076,11.014,49.382,14.43ch5,43.055,13.697,32.604,51.484,17.355,46.618,18.821,1654547570.5648658
ch0,43.51,12.554,34.451,46.847,18.42,47.549,14.429ch1,40.15,12.757,31.072,47.36,18.799,49.73,15.706ch2,37.627,14.261,30.734,50.677,18.867,51.409,17.373ch3,41.207,14.397,33.855,47.256,11.857,49.764,16.816ch4,40.607,10.307,32.307,51.042,12.66,46.48,10.656ch5,43.09,12.327,29.251,45.218,19.625,45.215,19.191,1654547571.8310184
ch0,37.748,11.437,28.712,50.949,16.694,48.415,10.593ch1,43.005,10.025,29.964,50.105,16.151,50.672,12.312ch2,44.486,11.192,32.032,49.106,16.574,45.317,13.149ch3,36.451,11.419,30.22,48.206,14.111,48.962,12.026ch4,39.075,14.473,30.286,45.589,13.657,45.979,10.194ch5,39.189,14.657,32.186,45.376,17.476,45.356,19.972,1654547573.0809603
ch0,36.355,11.32,32.336,48.913,18.02,50.304,13.471ch1,35.415,11.432,28.631,45.472,12.525,46.15,16.213ch2,39.529,12.174,34.322,49.488,10.539,48.341,14.145ch3,35.229,10.81,30.044,48.636,17.556,50.806,19.399ch4,42.997,11.096,31.42,51.833,10.53,47.561,15.116ch5,43.136,14.986,31.082,50.412,10.935,51.336,17.363,1654547574.351814
ch0,37.564,10.495,32.382,48.888,15.926,48.34,16.705ch1,42.674,10.429,33.307,51.527,19.767,46.495,18.308ch2,43.718,10.017,32.882,51.744,16.451,51.532,12.76ch3,37.608,14.419,30.132,46.784,13.14,49.698,12.267ch4,43.584,10.753,32.014,45.476,16.026,51.935,19.77ch5,42.252,11.022,28.43,46.557,10.88,49.022,19.822,1654547575.613374
ch0,42.393,11.955,29.717,51.35,11.555,46.888,19.16ch1,36.147,10.944,29.057,51.993,11.339,46.352,12.908ch2,37.46,13.652,30.228,45.264,15.141,45.084,14.3ch3,36.638,13.975,29.196,50.89,15.205,47.128,15.902ch4,37.873,10.829,34.727,48.592,13.946,47.818,16.999ch5,36.059,11.727,31.967,45.024,14.707,50.537,13.711,1654547576.873128
ch0,40.006,14.597,29.986,50.644,16.785,47.379,18.903ch1,37.246,12.165,31.875,50.396,19.807,47.543,10.026ch2,37.955,11.786,32.234,49.811,15.93,47.031,17.755ch3,39.918,12.139,28.263,45.47,14.634,46.327,12.619ch4,36.63,11.212,29.318,51.632,12.176,45.246,17.385ch5,39.502,13.897,34.456,48.599,17.318,51.365,12.551,1654547578.133293
ch0,35.925,12.884,34.691,49.945,19.06,45.279,14.597ch1,44.352,11.936,29.616,46.166,10.787,51.995,14.281ch2,42.673,13.052,32.638,49.759,17.048,47.711,11.49ch3,41.888,13.477,30.85,46.341,13.892,50.318,10.472ch4,43.093,14.76,30.438,47.331,19.008,50.262,13.489ch5,38.156,11.634,30.582,50.984,11.935,49.225,14.259,1654547579.383443
ch0,36.577,11.079,28.495,45.217,10.141,51.626,12.96ch1,38.542,14.558,28.792,46.253,19.509,46.712,10.887ch2,36.802,12.696,29.27,46.058,19.078,50.894,18.168ch3,44.482,14.041,29.314,48.448,11.558,48.196,10.342ch4,42.021,11.627,34.359,51.166,13.438,45.023,12.769ch5,44.181,11.343,30.515,46.942,10.744,49.03,10.105,1654547580.6599402
ch0,39.423,14.549,28.157,48.911,13.493,45.674,12.018ch1,37.015,14.784,31.827,47.281,10.516,46.153,18.876ch2,40.067,13.308,28.201,48.708,18.974,51.757,14.043ch3,44.297,14.472,29.434,45.45,19.013,47.799,13.864ch4,36.683,11.064,31.337,51.456,12.776,45.005,11.61ch5,37.115,11.118,29.121,46.671,18.375,46.367,16.191,1654547581.9158342
